"R0","amplitude","gamma","mu","sigma","rho","psi","S_0","E_0","R_0","I_0","LogLik"
24.3611905037095,0.254260267115475,73.05,0.000841064874371,45.66,0.427365569995254,0.933665664566319,0.0652587890625,7.49E-05,0.7762939453125,9.62E-05,-4251.028924
26.518064406479,0.292389307335632,73.05,0.039051583444331,45.66,0.523608448680756,0.934398673795515,0.044287109375,2.38E-05,0.034716796875,6.59E-06,-4267.189795
26.9967850457134,0.28749067701816,73.05,0.047791138615153,45.66,0.499344747453097,0.919725008325585,0.0406494140625,2.3E-05,0.8009033203125,2.31E-05,-4248.428968
30.2844036883692,0.318268096618131,73.05,0.09143819160302,45.66,0.557917899865962,0.923500013385963,0.027294921875,8.96E-05,0.816943359375,9.13E-06,-4246.231533
31.3635260146779,0.325667626174089,73.05,0.107639462113061,45.66,0.581101739134926,0.905635907565596,0.0796142578125,1.33E-05,0.1900634765625,3.61E-05,-4233.342978
37.9177396364488,0.391739431121077,73.05,0.196238843911383,45.66,0.716373251592095,0.915335663374261,0.028369140625,8.83E-05,0.598095703125,3.19E-05,-4238.146388
42.9642497079022,0.440579194804638,73.05,0.263673928072221,45.66,0.834182918401935,0.90965470046371,0.0020751953125,8.65E-05,0.0054931640625,8.67E-05,-4236.79915
43.5408603320072,0.445890945534059,73.05,0.271380262919654,45.66,0.84796360845499,0.9083595101799,0.0835205078125,5.31E-05,0.6049072265625,5.64E-06,-4236.174354
49.5253346369674,0.49948445194595,73.05,0.349446185911871,45.66,0.999998745499756,0.910369242639395,0.0177978515625,9.23E-05,0.7007080078125,2.64E-05,-4239.586439
52.3075672910149,0.521962772604054,73.05,0.386628086169529,45.66,0.999999910236003,0.985763931058823,0.0343017578125,2.74E-05,0.4010009765625,1.71E-07,-4248.912646
52.4916326139187,0.523846059688126,73.05,0.389301356387625,45.66,0.999999891741667,0.991959445770021,0.0740478515625,2.36E-05,0.7569580078125,9.52E-05,-4249.393187
24.3608457356959,0.254254892565679,73.05,0.000832737499378,45.66,0.42735893639424,0.933638820947622,0.0652587890625,7.49E-05,0.7762939453125,9.62E-05,-4251.029837
26.5100505728001,0.292216102284951,73.05,0.038664934103298,45.66,0.523298859771434,0.934593712705814,0.044287109375,2.38E-05,0.034716796875,6.59E-06,-4267.163965
26.9742634905594,0.287193533252478,73.05,0.047317959024904,45.66,0.499332054717231,0.918854170583621,0.0406494140625,2.3E-05,0.8009033203125,2.31E-05,-4248.430882
30.2536386859018,0.317678287681445,73.05,0.090532862973287,45.66,0.556684493675297,0.924211246484244,0.027294921875,8.96E-05,0.816943359375,9.13E-06,-4246.24472
31.3407254837625,0.325440925900736,73.05,0.106573724864417,45.66,0.581786540281009,0.90284881601282,0.0796142578125,1.33E-05,0.1900634765625,3.61E-05,-4233.369782
37.8430185082065,0.391875843321702,73.05,0.194295885060775,45.66,0.714847192430527,0.915013979078626,0.028369140625,8.83E-05,0.598095703125,3.19E-05,-4238.209319
42.8992435515957,0.441424054169818,73.05,0.261063295121011,45.66,0.83360306642792,0.909410052473613,0.0020751953125,8.65E-05,0.0054931640625,8.67E-05,-4236.944386
43.4878064710383,0.446985307139784,73.05,0.26869332962342,45.66,0.848111358185844,0.908316849893156,0.0835205078125,5.31E-05,0.6049072265625,5.64E-06,-4236.329667
49.35446196542,0.497897170988722,73.05,0.345986322685021,45.66,0.996895248361338,0.90860061606068,0.0177978515625,9.23E-05,0.7007080078125,2.64E-05,-4239.781605
52.1340754662432,0.520534425924119,73.05,0.382800085316366,45.66,1,0.980637122742263,0.0343017578125,2.74E-05,0.4010009765625,1.71E-07,-4249.056601
52.3479850566077,0.523041448364547,73.05,0.3854468875125,45.66,0.999999986350034,0.99160784919962,0.0740478515625,2.36E-05,0.7569580078125,9.52E-05,-4249.577179
24.3614545606068,0.254264380838996,73.05,0.000849475523115,45.66,0.427408877830634,0.933620451790794,0.0652587890625,7.49E-05,0.7762939453125,9.62E-05,-4251.028002
