R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,R_0,I_0
31.031978026264866,0.31052919694282793,73.05,0.11037484705456345,45.66,0.42272770579417224,1.3255514455191413,0.18134605635786336,0.0010905984232737363,0.8175216901354823,0.00004165508338054107
27.27486613845113,0.2878075860822354,73.05,0.030859517211393017,45.66,0.4457638742809524,0.9646162075636012,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7
25.66008191260233,0.2809629323545172,73.05,0.0006041327060210568,45.66,0.4615698263562238,0.8951543949731924,0.7514124398452762,0.001661311374447,0.2466795677209182,0.0002466810593585159
26.37356981566706,0.2881801012846317,73.05,0.03524211387304132,45.66,0.4832713137376716,1.0014165920999136,0.28537313912178613,0.001188025261711909,0.7134328478044654,0.00000598781203656864
27.929777689541893,0.29205753393139466,73.05,0.059299800556534686,45.66,0.5125784726390304,0.914294492597816,0.1001139551120254,0.0015269481388934967,0.8983214375568234,0.00003765919225765004
26.357445427612948,0.29097284372511595,73.05,0.035683464195445526,45.66,0.5348451505931888,0.8974967171544364,0.6255433793649212,0.005575914406203496,0.36867541233756906,0.000205293891306153
30.879980146388668,0.32081720823977755,73.05,0.10080272656790251,45.66,0.5710809793794059,0.9066788691294634,0.31418934278715704,0.0035900128060258217,0.6818900063516502,0.00033063805516704564
31.236618596254768,0.32439840644370105,73.05,0.10584853984404594,45.66,0.5784999053614432,0.905881549717131,0.45564010808913463,0.00038074802040567057,0.5438758419923202,0.00010330189813962702
29.306034824049338,0.30879837605186344,73.05,0.07909536190561595,45.66,0.6055786895136229,0.8204372668312927,0.10928213994883608,0.0007451054996511551,0.8899540087833397,0.00001874576817298357
31.12979218922844,0.32504850069848557,73.05,0.10537699550783264,45.66,0.677147359002964,0.7115546696392689,0.25372181138276534,0.001366802476865176,0.7448137332835163,0.00009765285685304057
45.83896382306279,0.4521519270030954,73.05,0.29774582400291966,45.66,0.6979124016719052,1.1359721554570177,0.021219138835368044,0.0008640544525755765,0.977794596332844,0.0001222103792123709
38.65846294786975,0.39920594465818765,73.05,0.20620521892264115,45.66,0.7338239257857927,0.9146717929194921,0.04815292755154567,0.0006335203596865366,0.9510875718351381,0.0001259802536296796
41.092562990714356,0.421836393598237,73.05,0.2386877038324173,45.66,0.7397551111174092,0.994599461798639,0.06247213742670769,0.00006512262625984492,0.9373229565320808,0.00013978341495168734
43.185552071723656,0.44198082928188065,73.05,0.266455616648524,45.66,0.792812974175738,0.9682399670414013,0.22549191081979247,0.0003231218648278699,0.7740779506850662,0.00010701663031343585
42.223981798236466,0.43344721403274244,73.05,0.2538714019544574,45.66,0.815857625107452,0.909990446491812,0.08545780086300445,0.0006980193174490203,0.9137148068272436,0.00012937299230296654
43.07323117660193,0.4415836737773558,73.05,0.2651365997011602,45.66,0.8366645469112569,0.9092181746197943,0.2988602064927999,0.002031295861930491,0.6989715408779967,0.0001369567672729792
43.220871053699135,0.44266184108425605,73.05,0.2674405889258893,45.66,0.8369695039557302,0.9205732995140093,0.13077768417352648,0.00021009411356396853,0.8689398112685035,0.00007241044440605519
43.11666472400455,0.442564970044209,73.05,0.26606899196155076,45.66,0.8800459072627974,0.8681608693645386,0.32215298493824207,0.0014108441828133682,0.6763108254841211,0.00012534539482339597
52.69389506027416,0.5250622531517386,73.05,0.3956284888960042,45.66,0.9317452512520659,1.137380292815488,0.20891740267656667,0.0008843085654501844,0.790164813731329,0.00003347502665416306
43.1402398276467,0.4438143248143177,73.05,0.26714333401110246,45.66,0.9587319312538966,0.8165755175424199,0.4315030099844525,0.0052680507943409696,0.5629141179265198,0.00031482129468685154
49.09219273862327,0.49530196766169604,73.05,0.3444973888140421,45.66,0.9688454967183646,0.9264282970552716,0.025557210224001786,0.0003147093362534848,0.9740274634399905,0.00010061699975411282
44.47351276990982,0.45862418125089777,73.05,0.2852034166636309,45.66,0.999999,0.8086212568431618,0.005199596892640365,0.001718986732706905,0.993019014556457,0.00006240181819570696
31.031978026264866,0.31052919694282793,73.05,0.11037484705456345,45.66,0.41854228296452695,1.3255514455191413,0.18134605635786336,0.0010905984232737363,0.8175216901354823,0.00004165508338054107
27.27486613845113,0.2878075860822354,73.05,0.030859517211393017,45.66,0.4413503705752004,0.9646162075636012,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7
25.66008191260233,0.2809629323545172,73.05,0.0006041327060210568,45.66,0.4569998280754691,0.8951543949731924,0.7514124398452762,0.001661311374447,0.2466795677209182,0.0002466810593585159
26.37356981566706,0.2881801012846317,73.05,0.03524211387304132,45.66,0.47848644924521944,1.0014165920999136,0.28537313912178613,0.001188025261711909,0.7134328478044654,0.00000598781203656864
27.929777689541893,0.29205753393139466,73.05,0.059299800556534686,45.66,0.5075034382564658,0.914294492597816,0.1001139551120254,0.0015269481388934967,0.8983214375568234,0.00003765919225765004
26.357445427612948,0.29097284372511595,73.05,0.035683464195445526,45.66,0.5295496540526622,0.8974967171544364,0.6255433793649212,0.005575914406203496,0.36867541233756906,0.000205293891306153
30.879980146388668,0.32081720823977755,73.05,0.10080272656790251,45.66,0.5654267122568376,0.9066788691294634,0.31418934278715704,0.0035900128060258217,0.6818900063516502,0.00033063805516704564
31.236618596254768,0.32439840644370105,73.05,0.10584853984404594,45.66,0.5727721835261814,0.905881549717131,0.45564010808913463,0.00038074802040567057,0.5438758419923202,0.00010330189813962702
29.306034824049338,0.30879837605186344,73.05,0.07909536190561595,45.66,0.5995828609045771,0.8204372668312927,0.10928213994883608,0.0007451054996511551,0.8899540087833397,0.00001874576817298357
31.12979218922844,0.32504850069848557,73.05,0.10537699550783264,45.66,0.6704429297059049,0.7115546696392689,0.25372181138276534,0.001366802476865176,0.7448137332835163,0.00009765285685304057
45.83896382306279,0.4521519270030954,73.05,0.29774582400291966,45.66,0.6910023778929754,1.1359721554570177,0.021219138835368044,0.0008640544525755765,0.977794596332844,0.0001222103792123709
38.65846294786975,0.39920594465818765,73.05,0.20620521892264115,45.66,0.726558342362171,0.9146717929194921,0.04815292755154567,0.0006335203596865366,0.9510875718351381,0.0001259802536296796
41.092562990714356,0.421836393598237,73.05,0.2386877038324173,45.66,0.7324308030865437,0.994599461798639,0.06247213742670769,0.00006512262625984492,0.9373229565320808,0.00013978341495168734
43.185552071723656,0.44198082928188065,73.05,0.266455616648524,45.66,0.7849633407680574,0.9682399670414013,0.22549191081979247,0.0003231218648278699,0.7740779506850662,0.00010701663031343585
42.223981798236466,0.43344721403274244,73.05,0.2538714019544574,45.66,0.8077798268390614,0.909990446491812,0.08545780086300445,0.0006980193174490203,0.9137148068272436,0.00012937299230296654
43.07323117660193,0.4415836737773558,73.05,0.2651365997011602,45.66,0.8283807395160959,0.9092181746197943,0.2988602064927999,0.002031295861930491,0.6989715408779967,0.0001369567672729792
43.220871053699135,0.44266184108425605,73.05,0.2674405889258893,45.66,0.8286826771838913,0.9205732995140093,0.13077768417352648,0.00021009411356396853,0.8689398112685035,0.00007241044440605519
43.11666472400455,0.442564970044209,73.05,0.26606899196155076,45.66,0.8713325814483143,0.8681608693645386,0.32215298493824207,0.0014108441828133682,0.6763108254841211,0.00012534539482339597
52.69389506027416,0.5250622531517386,73.05,0.3956284888960042,45.66,0.9225200507446196,1.137380292815488,0.20891740267656667,0.0008843085654501844,0.790164813731329,0.00003347502665416306
43.1402398276467,0.4438143248143177,73.05,0.26714333401110246,45.66,0.949239535894947,0.8165755175424199,0.4315030099844525,0.0052680507943409696,0.5629141179265198,0.00031482129468685154
49.09219273862327,0.49530196766169604,73.05,0.3444973888140421,45.66,0.9592529670478858,0.9264282970552716,0.025557210224001786,0.0003147093362534848,0.9740274634399905,0.00010061699975411282
44.47351276990982,0.45862418125089777,73.05,0.2852034166636309,45.66,0.9900990099009901,0.8086212568431618,0.005199596892640365,0.001718986732706905,0.993019014556457,0.00006240181819570696
31.031978026264866,0.31052919694282793,73.05,0.11037484705456345,45.66,0.426954982852114,1.3255514455191413,0.18134605635786336,0.0010905984232737363,0.8175216901354823,0.00004165508338054107
27.27486613845113,0.2878075860822354,73.05,0.030859517211393017,45.66,0.4502215130237619,0.9646162075636012,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7
25.66008191260233,0.2809629323545172,73.05,0.0006041327060210568,45.66,0.466185524619786,0.8951543949731924,0.7514124398452762,0.001661311374447,0.2466795677209182,0.0002466810593585159
26.37356981566706,0.2881801012846317,73.05,0.03524211387304132,45.66,0.48810402687504834,1.0014165920999136,0.28537313912178613,0.001188025261711909,0.7134328478044654,0.00000598781203656864
27.929777689541893,0.29205753393139466,73.05,0.059299800556534686,45.66,0.5177042573654208,0.914294492597816,0.1001139551120254,0.0015269481388934967,0.8983214375568234,0.00003765919225765004
26.357445427612948,0.29097284372511595,73.05,0.035683464195445526,45.66,0.5401936020991207,0.8974967171544364,0.6255433793649212,0.005575914406203496,0.36867541233756906,0.000205293891306153
30.879980146388668,0.32081720823977755,73.05,0.10080272656790251,45.66,0.5767917891732,0.9066788691294634,0.31418934278715704,0.0035900128060258217,0.6818900063516502,0.00033063805516704564
31.236618596254768,0.32439840644370105,73.05,0.10584853984404594,45.66,0.5842849044150576,0.905881549717131,0.45564010808913463,0.00038074802040567057,0.5438758419923202,0.00010330189813962702
29.306034824049338,0.30879837605186344,73.05,0.07909536190561595,45.66,0.6116344764087591,0.8204372668312927,0.10928213994883608,0.0007451054996511551,0.8899540087833397,0.00001874576817298357
31.12979218922844,0.32504850069848557,73.05,0.10537699550783264,45.66,0.6839188325929936,0.7115546696392689,0.25372181138276534,0.001366802476865176,0.7448137332835163,0.00009765285685304057
45.83896382306279,0.4521519270030954,73.05,0.29774582400291966,45.66,0.7048915256886242,1.1359721554570177,0.021219138835368044,0.0008640544525755765,0.977794596332844,0.0001222103792123709
38.65846294786975,0.39920594465818765,73.05,0.20620521892264115,45.66,0.7411621650436506,0.9146717929194921,0.04815292755154567,0.0006335203596865366,0.9510875718351381,0.0001259802536296796
41.092562990714356,0.421836393598237,73.05,0.2386877038324173,45.66,0.7471526622285833,0.994599461798639,0.06247213742670769,0.00006512262625984492,0.9373229565320808,0.00013978341495168734
43.185552071723656,0.44198082928188065,73.05,0.266455616648524,45.66,0.8007411039174954,0.9682399670414013,0.22549191081979247,0.0003231218648278699,0.7740779506850662,0.00010701663031343585
42.223981798236466,0.43344721403274244,73.05,0.2538714019544574,45.66,0.8240162013585265,0.909990446491812,0.08545780086300445,0.0006980193174490203,0.9137148068272436,0.00012937299230296654
43.07323117660193,0.4415836737773558,73.05,0.2651365997011602,45.66,0.8450311923803695,0.9092181746197943,0.2988602064927999,0.002031295861930491,0.6989715408779967,0.0001369567672729792
43.220871053699135,0.44266184108425605,73.05,0.2674405889258893,45.66,0.8453391989952875,0.9205732995140093,0.13077768417352648,0.00021009411356396853,0.8689398112685035,0.00007241044440605519
43.11666472400455,0.442564970044209,73.05,0.26606899196155076,45.66,0.8888463663354254,0.8681608693645386,0.32215298493824207,0.0014108441828133682,0.6763108254841211,0.00012534539482339597
52.69389506027416,0.5250622531517386,73.05,0.3956284888960042,45.66,0.9410627037645866,1.137380292815488,0.20891740267656667,0.0008843085654501844,0.790164813731329,0.00003347502665416306
43.1402398276467,0.4438143248143177,73.05,0.26714333401110246,45.66,0.9683192505664355,0.8165755175424199,0.4315030099844525,0.0052680507943409696,0.5629141179265198,0.00031482129468685154
49.09219273862327,0.49530196766169604,73.05,0.3444973888140421,45.66,0.9785339516855482,0.9264282970552716,0.025557210224001786,0.0003147093362534848,0.9740274634399905,0.00010061699975411282
44.47351276990982,0.45862418125089777,73.05,0.2852034166636309,45.66,0.999999,0.8086212568431618,0.005199596892640365,0.001718986732706905,0.993019014556457,0.00006240181819570696
31.031978026264866,0.31052919694282793,73.05,0.11037484705456345,45.66,0.41439829996487815,1.3255514455191413,0.18134605635786336,0.0010905984232737363,0.8175216901354823,0.00004165508338054107
27.27486613845113,0.2878075860822354,73.05,0.030859517211393017,45.66,0.43698056492594095,0.9646162075636012,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7
25.66008191260233,0.2809629323545172,73.05,0.0006041327060210568,45.66,0.45247507730244463,0.8951543949731924,0.7514124398452762,0.001661311374447,0.2466795677209182,0.0002466810593585159
26.37356981566706,0.2881801012846317,73.05,0.03524211387304132,45.66,0.4737489596487321,1.0014165920999136,0.28537313912178613,0.001188025261711909,0.7134328478044654,0.00000598781203656864
27.929777689541893,0.29205753393139466,73.05,0.059299800556534686,45.66,0.502478651739075,0.914294492597816,0.1001139551120254,0.0015269481388934967,0.8983214375568234,0.00003765919225765004
26.357445427612948,0.29097284372511595,73.05,0.035683464195445526,45.66,0.5243065881709527,0.8974967171544364,0.6255433793649212,0.005575914406203496,0.36867541233756906,0.000205293891306153
30.879980146388668,0.32081720823977755,73.05,0.10080272656790251,45.66,0.5598284279770669,0.9066788691294634,0.31418934278715704,0.0035900128060258217,0.6818900063516502,0.00033063805516704564
31.236618596254768,0.32439840644370105,73.05,0.10584853984404594,45.66,0.5671011718081004,0.905881549717131,0.45564010808913463,0.00038074802040567057,0.5438758419923202,0.00010330189813962702
29.306034824049338,0.30879837605186344,73.05,0.07909536190561595,45.66,0.5936463969352249,0.8204372668312927,0.10928213994883608,0.0007451054996511551,0.8899540087833397,0.00001874576817298357
31.12979218922844,0.32504850069848557,73.05,0.10537699550783264,45.66,0.6638048808969356,0.7115546696392689,0.25372181138276534,0.001366802476865176,0.7448137332835163,0.00009765285685304057
