"R0","amplitude","gamma","mu","sigma","rho","psi","S_0","E_0","R_0","I_0","LogLik"
29.6887257974377,0.378074752021225,73.05,0.007237480203845,45.66,0.422727705794172,0.987792870408702,0.181346056357863,0.001090598423274,0.817521690135482,4.17E-05,-4239.158838
26.8343187572786,0.31120657888249,73.05,8.06E-08,45.66,0.445763874280952,0.880395959713162,0.098770827848594,0.001000254226596,0.900228803936432,1.14E-07,-4239.045623
25.6509660708514,0.281083400606935,73.05,5.57E-09,45.66,0.461569826356224,0.919569708490067,0.751412439845276,0.001661311374447,0.246679567720918,0.000246681059359,-4267.785177
26.3576363845711,0.287873228622558,73.05,0.034482182763061,45.66,0.483271313737672,0.999562976678588,0.285373139121786,0.001188025261712,0.713432847804465,5.99E-06,-4268.727854
27.9297776895419,0.292057533931395,73.05,0.059299800556535,45.66,0.51257847263903,0.914294492597816,0.100113955112025,0.001526948138894,0.898321437556823,3.77E-05,-4240.658057
26.3674203131328,0.291733354800577,73.05,0.036014589743286,45.66,0.534845150593189,0.914012236738439,0.625543379364921,0.005575914406204,0.368675412337569,0.000205293891306,-4267.897927
30.8799865381444,0.320817419488765,73.05,0.100802918867213,45.66,0.571080979379406,0.906677083535599,0.314189342787157,0.003590012806026,0.68189000635165,0.000330638055167,-4234.098501
31.2366185962548,0.324398406443701,73.05,0.105848539844046,45.66,0.578499905361443,0.905881549717131,0.455640108089135,0.000380748020406,0.54387584199232,0.00010330189814,-4233.530926
29.4041155151687,0.31100024324551,73.05,0.081926955691704,45.66,0.605578689513623,0.833109300974978,0.109282139948836,0.000745105499651,0.88995400878334,1.87E-05,-4241.6956
31.2008104883483,0.329669362540496,73.05,0.10699812793393,45.66,0.677147359002964,0.800792187781039,0.253721811382765,0.001366802476865,0.744813733283516,9.77E-05,-4241.964013
46.8732795636348,0.466422582830117,73.05,0.313737144826485,45.66,0.697912401671905,1.20951333177697,0.021219138835368,0.000864054452576,0.977794596332844,0.000122210379212,-4256.958228
38.6584683185676,0.399206016141182,73.05,0.206205321794811,45.66,0.733823925785793,0.914671843601245,0.048152927551546,0.000633520359687,0.951087571835138,0.00012598025363,-4238.179392
41.0513254196596,0.421055311556538,73.05,0.238109344914108,45.66,0.739755111117409,0.965356235172771,0.062472137426708,6.51E-05,0.937322956532081,0.000139783414952,-4237.58332
43.1811978230702,0.441551492630194,73.05,0.26651449412743,45.66,0.792812974175738,0.958296755008603,0.225491910819792,0.000323121864828,0.774077950685066,0.000107016630313,-4237.311745
42.2238684641868,0.433447296085024,73.05,0.253870569260914,45.66,0.815857625107452,0.909977081265204,0.085457800863005,0.000698019317449,0.913714806827243,0.000129372992303,-4236.462854
43.0732311766019,0.441583673777356,73.05,0.26513659970116,45.66,0.836664546911257,0.909218174619794,0.2988602064928,0.002031295861931,0.698971540877997,0.000136956767273,-4236.519487
43.2039661322087,0.442702431763174,73.05,0.266876949560873,45.66,0.83696950395573,0.911506327298271,0.130777684173526,0.000210094113564,0.868939811268504,7.24E-05,-4236.290253
43.1091064162362,0.442884451464807,73.05,0.265607017432213,45.66,0.880045907262797,0.871099080142185,0.322152984938242,0.001410844182813,0.676310825484121,0.000125345394823,-4237.239899
52.3849989204934,0.52145524700943,73.05,0.388168459116087,45.66,0.931745251252066,1.06357718001624,0.208917402676567,0.00088430856545,0.790164813731329,3.35E-05,-4253.61098
43.0979308697859,0.444597688166528,73.05,0.265300356161423,45.66,0.958731931253896,0.815299740157174,0.431503009984452,0.005268050794341,0.56291411792652,0.000314821294687,-4242.52899
