"R0","amplitude","gamma","mu","sigma","rho","psi","S_0","E_0","R_0","I_0","LogLik"
29.2506298531582,0.30555135429966,73.05,0.07828865994394,45.66,0.574346768668894,0.820437266831293,0.10928214495048,0.000745105533753,0.889954049514911,1.87000008558649E-05,-4240.2438
29.9877219739934,0.370357615772782,73.05,0.019531391111619,45.66,0.489778294376845,0.836860961959359,0.716994673163304,0.001924897496309,0.281027129337987,5.33000024002958E-05,-4241.700948
43.0892213424347,0.441919110213269,73.05,0.265444087047857,45.66,0.861613033293543,0.868160869364539,0.322152984938242,0.001410844182813,0.676310825484122,0.000125345394823,-4236.946326
43.1636517577695,0.442482018521035,73.05,0.266366730419372,45.66,0.846294775998573,0.896456362957395,0.699317882653768,0.003271176127993,0.297062508095825,0.000348433122414,-4236.490361
31.2366185962548,0.324398406443701,73.05,0.105848539844046,45.66,0.578499905361443,0.905881549717131,0.455640108089135,0.000380748020406,0.54387584199232,0.00010330189814,-4233.530926
43.2071551070798,0.442744787015195,73.05,0.266897245221112,45.66,0.832973042316754,0.920573299514009,0.130777685539421,0.000210094115758,0.868939820344064,7.2400000756175E-05,-4236.320433
42.8737632507096,0.439492349168706,73.05,0.262424030604838,45.66,0.811461808277601,0.944809798138619,0.111920692048841,0.000708527895576,0.887322480055069,4.83000005135052E-05,-4236.658051
43.2004398488828,0.442517010471188,73.05,0.266704153439257,45.66,0.806253110601062,0.968239967041401,0.225491910819792,0.000323121864828,0.774077950685067,0.000107016630313,-4237.177716
43.1891671228396,0.442305675224356,73.05,0.266505696658232,45.66,0.791893385104703,0.994615103238425,0.21623841813584,0.000688031330432,0.78306625053372,7.30000000809633E-06,-4237.941156
31.1262806617949,0.324777061632871,73.05,0.105212438604884,45.66,0.668740017254821,0.704509573900266,0.253721799421521,0.00136680241243,0.744813698170655,9.76999953941148E-05,-4250.379634
42.9713656043369,0.441353276737951,73.05,0.264158809019871,45.66,0.928570633594706,0.761577242560428,0.141446542733226,0.000995851982191,0.85748630528652,7.12999980630039E-05,-4244.051425
42.7974878395321,0.44607585865852,73.05,0.265569398967676,45.66,1,0.77768928704424,0.011464585520427,0.000310131736514,0.98815908274146,6.62000015985835E-05,-4242.716164
44.4738133876647,0.458582561072806,73.05,0.285185523833275,45.66,1,0.800615105785309,0.005199596902094,0.001718986735832,0.99301901636196,6.24000001134554E-05,-4237.432947
29.2541963142082,0.305653315175348,73.05,0.078379288192693,45.66,0.577878204121082,0.812314125575537,0.10928214495048,0.000745105533753,0.889954049514911,1.87000008558649E-05,-4240.765239
29.9895309047581,0.370345499878909,73.05,0.01962345181487,45.66,0.492511230124627,0.828575209860752,0.716994673163304,0.001924897496309,0.281027129337987,5.33000024002958E-05,-4242.211603
43.0864456846506,0.441934834399427,73.05,0.265428733205047,45.66,0.866887274343647,0.859565217192612,0.322152984938242,0.001410844182813,0.676310825484122,0.000125345394823,-4237.170383
43.1609337528241,0.442498639426895,73.05,0.266350453212246,45.66,0.851529379986912,0.887580557383559,0.699317882653768,0.003271176127993,0.297062508095825,0.000348433122414,-4236.569595
31.2386697011275,0.324479197953844,73.05,0.105913665903933,45.66,0.582193569390587,0.896912425462506,0.455640108089135,0.000380748020406,0.54387584199232,0.00010330189814,-4233.551381
43.2046239173378,0.442760937500648,73.05,0.266881517439775,45.66,0.838201595576984,0.911458712390108,0.130777685539421,0.000210094115758,0.868939820344064,7.2400000756175E-05,-4236.2888
42.870921456488,0.439508958494829,73.05,0.262401972988098,45.66,0.81660805267318,0.935455245681801,0.111920692048841,0.000708527895576,0.887322480055069,4.83000005135052E-05,-4236.528429
43.1978849143122,0.44252989048762,73.05,0.266690361017109,45.66,0.811419789364016,0.958653432714259,0.225491910819792,0.000323121864828,0.774077950685067,0.000107016630313,-4236.959567
43.1867422917183,0.442320957331175,73.05,0.266488190550854,45.66,0.797036297294328,0.984767428948936,0.21623841813584,0.000688031330432,0.78306625053372,7.30000000809633E-06,-4237.634347
31.1218905569951,0.324599009649304,73.05,0.105077396673394,45.66,0.661318855919421,0.718670216335662,0.253721799421521,0.00136680241243,0.744813698170655,9.76999953941148E-05,-4247.590381
42.9769774794714,0.441314820638673,73.05,0.264195161168197,45.66,0.918061520780073,0.776884945135893,0.141446542733226,0.000995851982191,0.85748630528652,7.12999980630039E-05,-4242.319793
42.7971467253151,0.44611357893885,73.05,0.265590205463691,45.66,1,0.793320841713829,0.011464585520427,0.000310131736514,0.98815908274146,6.62000015985835E-05,-4242.719085
