"R0","amplitude","gamma","mu","sigma","rho","psi","S_0","E_0","R_0","I_0","LogLik"
25.3448934638219,0.281041620220384,73.05,0.021588206434221,45.66,0.498618749488376,0.938243240234834,0.134340992972939,5.15102890857071E-05,0.865571194248525,3.63024894508793E-05,-4270.5416
31.3634807047156,0.325667499885399,73.05,0.10763699895293,45.66,0.581099590827238,0.905633952742604,0.295165920169577,4.93090916893407E-05,0.704650931775577,0.000133838963157,-4233.342977
49.5989822580281,0.500103513068391,73.05,0.351027468891509,45.66,0.999980483333886,0.912346594918566,0.024766550670046,0.000128439807401,0.975068272676232,3.67368463206442E-05,-4239.564719
52.3055851115824,0.522213828010424,73.05,0.386803393655296,45.66,0.99997421119541,0.986230918188014,0.069977840451575,2.2534829506607E-05,0.929922132499085,7.74922198339446E-05,-4248.659476
43.5399260719177,0.445910655374408,73.05,0.271331943671109,45.66,0.847940437126848,0.908398945655467,0.121310310254561,7.71256981456369E-05,0.878604372165231,8.1918820629264E-06,-4236.174305
25.3449601938857,0.281047034428617,73.05,0.021590222321389,45.66,0.498614468103884,0.938234632979176,0.134340992972939,5.15102890857071E-05,0.865571194248525,3.63024894508793E-05,-4270.541599
31.3634738770038,0.325671893090701,73.05,0.107634231724846,45.66,0.58113524084781,0.905568386935067,0.295165920169577,4.93090916893407E-05,0.704650931775577,0.000133838963157,-4233.342979
49.5982096244941,0.500086133021954,73.05,0.351023872686852,45.66,0.999999897271441,0.912264318429967,0.024766550670046,0.000128439807401,0.975068272676232,3.67368463206442E-05,-4239.564629
52.3048038237381,0.522206606922688,73.05,0.386786097257562,45.66,0.999999926753226,0.986088782075022,0.069977840451575,2.2534829506607E-05,0.929922132499085,7.74922198339446E-05,-4248.658368
43.5400293188742,0.445910642229092,73.05,0.271336238971744,45.66,0.847950353386002,0.908393849728497,0.121310310254561,7.71256981456369E-05,0.878604372165231,8.1918820629264E-06,-4236.174306
25.3448829233962,0.281045024550762,73.05,0.02158730624976,45.66,0.498618747297999,0.9382486516251,0.134340992972939,5.15102890857071E-05,0.865571194248525,3.63024894508793E-05,-4270.541599
31.3633230928195,0.325661247117246,73.05,0.107631907404766,45.66,0.581073039971189,0.905664715660528,0.295165920169577,4.93090916893407E-05,0.704650931775577,0.000133838963157,-4233.342979
49.5980353613969,0.500086557120636,73.05,0.351019038479526,45.66,0.999999211907878,0.912292800795235,0.024766550670046,0.000128439807401,0.975068272676232,3.67368463206442E-05,-4239.564632
52.3055566313057,0.522215645954369,73.05,0.386801032589455,45.66,0.999953668556197,0.986276111995036,0.069977840451575,2.2534829506607E-05,0.929922132499085,7.74922198339446E-05,-4248.660361
43.5400846552681,0.445910113328972,73.05,0.271338191041033,45.66,0.84794619971315,0.9084182565383,0.121310310254561,7.71256981456369E-05,0.878604372165231,8.1918820629264E-06,-4236.174306
25.3449195346143,0.281048716033748,73.05,0.021588290971629,45.66,0.498639022410342,0.938191009943,0.134340992972939,5.15102890857071E-05,0.865571194248525,3.63024894508793E-05,-4270.541599
