R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,I_0,R_0,LogLik
28.48610403434328,0.283966590322352,73.05,0.030652318959099083,45.66,0.4457638742809524,0.9646511608364265,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7,-4310.51477
39.45565879082389,0.16329762662861236,73.05,0.06790450289867402,45.66,0.5710809793794059,1.1523420011020657,0.31418934278715704,0.0035900128060258217,0.6818900063516502,0.00033063805516704564,-4638.208867
26.065290155084277,0.28973371584359164,73.05,0.03173562273892813,45.66,0.5348451505931888,0.9082194215781018,0.6255433793649212,0.005575914406203496,0.36867541233756906,0.000205293891306153,-4269.365443
43.03281719898007,0.44106489232910134,73.05,0.26453621055522675,45.66,0.8286826771838913,0.9172873518915063,0.13077768417352648,0.00021009411356396853,0.8689398112685035,0.00007241044440605519,-4237.180571
25.844814161623944,0.28782379187498924,73.05,0.029671435784120775,45.66,0.5125784726390304,0.965949075332594,0.1001139551120254,0.0015269481388934967,0.8983214375568234,0.00003765919225765004,-4270.676299
43.142443861471214,0.4396301779632473,73.05,0.265797184313892,45.66,0.7338239257857927,1.0346036028473249,0.04815292755154567,0.0006335203596865366,0.9510875718351381,0.0001259802536296796,-4241.853464
43.01205739880889,0.44193683149291213,73.05,0.2642686970098722,45.66,0.8713325814483143,0.8774322566550454,0.32215298493824207,0.0014108441828133682,0.6763108254841211,0.00012534539482339597,-4237.524519
28.727743004149428,0.28404057718865505,73.05,0.0358940407180619,45.66,0.4832713137376716,1.0014286984030707,0.28537313912178613,0.001188025261711909,0.7134328478044654,0.00000598781203656864,-4311.855346
43.050054934558446,0.44463912613155965,73.05,0.2645342688691755,45.66,0.9683192505664355,0.8098724435511409,0.4315030099844525,0.0052680507943409696,0.5629141179265198,0.00031482129468685154,-4243.949824
38.59241871173166,0.15806680205856244,73.05,0.13899592454128812,45.66,0.677147359002964,1.1256432080307333,0.25372181138276534,0.001366802476865176,0.7448137332835163,0.00009765285685304057,-4645.464233
43.04123682021379,0.4440862091901723,73.05,0.26449252641792,45.66,0.949239535894947,0.8211476348513992,0.4315030099844525,0.0052680507943409696,0.5629141179265198,0.00031482129468685154,-4242.118099
43.03830739418197,0.4415476384615617,73.05,0.2646170524002169,45.66,0.8453391989952875,0.901378041816912,0.13077768417352648,0.00021009411356396853,0.8689398112685035,0.00007241044440605519,-4237.192662
39.66010697115508,0.1649846336443681,73.05,0.07376922716796847,45.66,0.5767917891732,1.15339774694064,0.31418934278715704,0.0035900128060258217,0.6818900063516502,0.00033063805516704564,-4638.65656
51.461994624198184,0.5132106808458524,73.05,0.37704273515027464,45.66,0.9225200507446196,1.0677753408153463,0.20891740267656667,0.0008843085654501844,0.790164813731329,0.00003347502665416306,-4250.010156
39.77901800685075,0.16502925382621897,73.05,0.0763962262071258,45.66,0.5784999053614432,1.1548109000879712,0.45564010808913463,0.00038074802040567057,0.5438758419923202,0.00010330189813962702,-4638.772729
43.01911038731892,0.4424370024056646,73.05,0.264340094192024,45.66,0.8888463663354254,0.8633053079357103,0.32215298493824207,0.0014108441828133682,0.6763108254841211,0.00012534539482339597,-4238.161543
25.438606429930346,0.2770093823910406,73.05,0.0003069189327773675,45.66,0.4615698263562238,0.9254638442074331,0.7514124398452762,0.001661311374447,0.2466795677209182,0.0002466810593585159,-4270.227154
43.10076183189163,0.43940540558739594,73.05,0.26526985185446383,45.66,0.7397551111174092,1.0249134977056036,0.06247213742670769,0.00006512262625984492,0.9373229565320808,0.00013978341495168734,-4241.254206
43.00019008726986,0.44096895858545676,73.05,0.2641293032047858,45.66,0.8366645469112569,0.9084421223548182,0.2988602064927999,0.002031295861930491,0.6989715408779967,0.0001369567672729792,-4237.007234
39.97847770645213,0.16656044804746,73.05,0.08201147761535424,45.66,0.5842849044150576,1.1553466304503748,0.45564010808913463,0.00038074802040567057,0.5438758419923202,0.00010330189813962702,-4639.213403
43.00319982541085,0.44120717723984193,73.05,0.2641673148389607,45.66,0.8450311923803695,0.9005768318370313,0.2988602064927999,0.002031295861930491,0.6989715408779967,0.0001369567672729792,-4237.046436
25.792824898834162,0.2857612344706691,73.05,0.027174978906055212,45.66,0.502478651739075,0.9543154528308616,0.1001139551120254,0.0015269481388934967,0.8983214375568234,0.00003765919225765004,-4270.295776
43.00860129605982,0.44168771196964957,73.05,0.26423387976276475,45.66,0.8627055261864498,0.8847633894270116,0.32215298493824207,0.0014108441828133682,0.6763108254841211,0.00012534539482339597,-4237.300578
43.02236239043657,0.4426938198617374,73.05,0.2643690664254487,45.66,0.8977348299987796,0.8564725291820283,0.32215298493824207,0.0014108441828133682,0.6763108254841211,0.00012534539482339597,-4238.577204
51.21121949676389,0.513835141834378,73.05,0.37276576683336393,45.66,0.9785339516855482,0.9775586544676025,0.025557210224001786,0.0003147093362534848,0.9740274634399905,0.00010061699975411282,-4244.80569
43.03681659803537,0.4438141500109798,73.05,0.26445895344908577,45.66,0.9398411246484624,0.8270305930724207,0.4315030099844525,0.0052680507943409696,0.5629141179265198,0.00031482129468685154,-4241.312031
