"R0","amplitude","gamma","mu","sigma","rho","psi","S_0","E_0","I_0","R_0","LogLik"
31.2366185962548,0.324398406443701,73.05,0.105848539844046,45.66,0.578499905361443,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.1089480462761,0.323105672115434,73.05,0.104041829253565,45.66,0.575826799602199,0.906186591642132,0.434862173728221,0.001389091122442,7.31316280193124E-05,0.563675603521318,-4233.729398
31.0746142662029,0.322772405245449,73.05,0.103560514883358,45.66,0.575132661920891,0.906220460883445,0.495128541712342,0.00168191196966,0.000175688313072,0.503013858004926,-4233.782774
30.8799801463887,0.320817208239778,73.05,0.100802726567903,45.66,0.571080979379406,0.906678869129463,0.314189342787157,0.003590012806026,0.000330638055167,0.68189000635165,-4234.098502
30.9219703459476,0.321272332244593,73.05,0.101390144170146,45.66,0.571810863898986,0.906791794304478,0.1724813346271,0.001118651640393,9.99432815226378E-06,0.826390019404355,-4234.113013
29.9126592494528,0.311312523152397,73.05,0.087130210996886,45.66,0.551132343760194,0.909526886969778,0.124011663897257,0.000819784278911,9.64959631744956E-05,0.875072055860658,-4236.157859
43.2208710536991,0.442661841084256,73.05,0.267440588925889,45.66,0.83696950395573,0.920573299514009,0.130777684173526,0.000210094113564,7.24104444060552E-05,0.868939811268504,-4236.342074
43.2883643211647,0.443589361698305,73.05,0.267993289185162,45.66,0.841867949432213,0.908833431363247,0.874825921273701,0.000719732129137,0.000136978837216,0.124317367759947,-4236.375991
43.1604045255121,0.442395259241992,73.05,0.266294829859874,45.66,0.83879504942379,0.909017330576976,0.265332606863364,0.000742801552221,1.07085904684125E-05,0.733913882993946,-4236.433051
43.1088337698645,0.44190478971694,73.05,0.265611092812384,45.66,0.83741684925814,0.909214961951983,0.180242786900397,0.001011702944997,3.72991472790851E-06,0.818741780239879,-4236.438615
42.2239817982365,0.433447214032742,73.05,0.253871401954457,45.66,0.815857625107452,0.909990446491812,0.085457800863005,0.000698019317449,0.000129372992303,0.913714806827243,-4236.462855
43.0935484932221,0.441767377754921,73.05,0.265408847991303,45.66,0.837137960700039,0.909152748338708,0.207642607818266,0.001258114522721,2.26473252106106E-05,0.791076630333802,-4236.47234
43.0871071988493,0.441706582089093,73.05,0.265327961001083,45.66,0.836975230511279,0.909119922320637,0.254089477764566,0.001352011352376,0.000110030496085,0.744448480386972,-4236.495286
43.1647385695888,0.442610430717245,73.05,0.266314171516771,45.66,0.850325654978104,0.896456362957395,0.699317882653768,0.003271176127993,0.000348433122414,0.297062508095825,-4236.506701
43.0732311766019,0.441583673777356,73.05,0.26513659970116,45.66,0.836664546911257,0.909218174619794,0.2988602064928,0.002031295861931,0.000136956767273,0.698971540877997,-4236.519487
42.8724440561284,0.439677960207801,73.05,0.262317796285583,45.66,0.812577344453991,0.944809798138619,0.111920690858948,0.000708527888043,4.83106315768597E-05,0.887322470621432,-4236.660343
43.1974147466333,0.44247788767638,73.05,0.266806531255779,45.66,0.82053677982325,0.941604655812529,0.622014802359259,0.001403248410783,0.000188691693109,0.376393257536848,-4236.68054
43.1166647240046,0.442564970044209,73.05,0.266068991961551,45.66,0.880045907262797,0.868160869364539,0.322152984938242,0.001410844182813,0.000125345394823,0.676310825484121,-4237.250368
43.1855520717237,0.441980829281881,73.05,0.266455616648524,45.66,0.792812974175738,0.968239967041401,0.225491910819792,0.000323121864828,0.000107016630313,0.774077950685066,-4237.362381
44.4735127699098,0.458624181250898,73.05,0.285203416663631,45.66,1,0.808621256843162,0.00519959689264,0.001718986732707,6.2401818195707E-05,0.993019014556457,-4237.382353
43.189301558486,0.442267234237761,73.05,0.266521405494982,45.66,0.791467828448213,0.994615103238425,0.216238417896013,0.000688031329669,7.30110908611469E-06,0.783066249665232,-4237.941341
41.0925629907144,0.421836393598237,73.05,0.238687703832417,45.66,0.739755111117409,0.994599461798639,0.062472137426708,6.51226262598449E-05,0.000139783414952,0.937322956532081,-4237.970992
38.6584629478698,0.399205944658188,73.05,0.206205218922641,45.66,0.733823925785793,0.914671792919492,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4238.179393
49.0921927386233,0.495301967661696,73.05,0.344497388814042,45.66,0.968845496718365,0.926428297055272,0.025557210224002,0.000314709336253,0.000100616999754,0.97402746343999,-4238.705534
27.9297776895419,0.292057533931395,73.05,0.059299800556535,45.66,0.51257847263903,0.914294492597816,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4240.658057
29.3060348240493,0.308798376051863,73.05,0.079095361905616,45.66,0.605578689513623,0.820437266831293,0.109282139948836,0.000745105499651,1.87457681729836E-05,0.88995400878334,-4241.914078
43.1402398276467,0.443814324814318,73.05,0.267143334011102,45.66,0.958731931253896,0.81657551754242,0.431503009984453,0.005268050794341,0.000314821294687,0.56291411792652,-4242.595787
42.7971467253151,0.44611357893885,73.05,0.265590205463691,45.66,1,0.785466179914683,0.011464585243583,0.000310131729025,6.62241477865231E-05,0.988159058879605,-4242.665244
27.2748661384511,0.287807586082235,73.05,0.030859517211393,45.66,0.445763874280952,0.964616207563601,0.098770827848594,0.001000254226596,1.14E-07,0.900228803936432,-4243.828702
30.3997344444047,0.330939667812569,73.05,0.059967942499002,45.66,0.55161295194547,0.836860961959359,0.716994640874387,0.001924897409624,5.33450336908809E-05,0.281027116682298,-4245.166492
42.7110890966941,0.446886936386724,73.05,0.250951015004651,45.66,0.950458961053247,0.769193014986032,0.141446546575883,0.000995852009245,7.12728331534301E-05,0.857486328581719,-4248.049488
52.4043475929208,0.523389804925891,73.05,0.388282055231559,45.66,0.999999820223135,0.989877057035813,0.085250847735422,0.000487785700372,7.25610754480625E-05,0.914188805488758,-4248.842643
52.4832269094396,0.524232126226034,73.05,0.389391976390251,45.66,0.999999972181551,0.99266758383281,0.228526551984694,0.001247440550465,0.0002305115204,0.769995495944441,-4249.082142
31.1297921892284,0.325048500698486,73.05,0.105376995507833,45.66,0.677147359002964,0.711554669639269,0.253721811382765,0.001366802476865,9.76528568530405E-05,0.744813733283516,-4249.195586
52.5515272368746,0.524698000740455,73.05,0.390249907427428,45.66,0.999999958541165,0.994544574515905,0.195225404851815,0.000465528556997,0.00011648065335,0.804192585937838,-4249.432418
52.5908462176826,0.524913164186648,73.05,0.39072795978622,45.66,0.999999669474953,0.995564895540219,0.158768173883758,0.000244426437975,7.80893293346562E-05,0.840909310348932,-4249.666245
49.2344386556012,0.489408364638166,73.05,0.351096658136044,45.66,0.791851100237166,1.17599711692694,0.035514475967426,0.000881967380353,7.07719509137434E-05,0.963532784701307,-4253.245384
52.6938950602742,0.525062253151739,73.05,0.395628488896004,45.66,0.931745251252066,1.13738029281549,0.208917402676567,0.00088430856545,3.34750266541631E-05,0.790164813731329,-4255.769257
23.2945178815805,0.253818621725378,73.05,1.17E-35,45.66,0.436287522049031,0.91792536326942,0.074181462865365,0.001417185543403,0.000160880585006,0.924240471006226,-4256.105746
23.3512746770674,0.254143925181261,73.05,0.000283829478521,45.66,0.436664727247712,0.919152110249034,0.073531016484288,0.000733428613756,0.000125313108691,0.925610241793265,-4256.321939
43.2761519095576,0.450002782501069,73.05,0.264359533037168,45.66,0.99999997756734,0.922777924551358,0.249680007430485,0.001084551470944,6.36276918279387E-06,0.749229078329388,-4256.749638
45.8389638230628,0.452151927003095,73.05,0.29774582400292,45.66,0.697912401671905,1.13597215545702,0.021219138835368,0.000864054452576,0.000122210379212,0.977794596332844,-4258.56253
43.2896011068717,0.439075716615265,73.05,0.266953774259247,45.66,0.609077187854107,1.28317499612912,0.960082965998828,0.003040823615394,9.78694248812922E-05,0.036778340960897,-4258.769133
31.0319780262649,0.310529196942828,73.05,0.110374847054563,45.66,0.422727705794172,1.32555144551914,0.181346056357863,0.001090598423274,4.16550833805411E-05,0.817521690135482,-4260.331057
52.0565587634935,0.51498371607309,73.05,0.384018414342789,45.66,0.840703190414625,1.17818382975549,0.405131136868661,0.002062605755458,0.000153509598306,0.592652747777575,-4262.670978
52.7179307161075,0.524545006211297,73.05,0.394642585289192,45.66,0.813817460012542,1.2578417319876,0.188099754584446,0.000126800491592,2.78417297718686E-05,0.81174560319419,-4267.969518
26.3574454276129,0.290972843725116,73.05,0.035683464195446,45.66,0.534845150593189,0.897496717154436,0.625543379364921,0.005575914406204,0.000205293891306,0.368675412337569,-4268.055435
25.6600819126023,0.280962932354517,73.05,0.000604132706021,45.66,0.461569826356224,0.895154394973192,0.751412439845276,0.001661311374447,0.000246681059359,0.246679567720918,-4268.3222
26.3735698156671,0.288180101284632,73.05,0.035242113873041,45.66,0.483271313737672,1.00141659209991,0.285373139121786,0.001188025261712,5.98781203656864E-06,0.713432847804465,-4268.740417
22.7842546380354,0.259932432867832,73.05,2.38E-09,45.66,0.437078306918161,0.922206690790814,0.066281194869685,0.001116555114678,9.40484506994996E-06,0.932592845170567,-4268.885481
