R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,I_0,R_0,LogLik
42.502360118311415,0.4573395364166568,73.05,0.20620521892264115,45.66,0.6838184769186619,0.9651534264894153,0.04815292755154567,0.0006335203596865366,0.9510875718351381,0.0001259802536296796,-4267.622213
42.61492223808037,0.4373283083835582,73.05,0.2386877038324173,45.66,0.7222237758692982,0.9937297526211953,0.06247213742670769,0.00006512262625984492,0.9373229565320808,0.00013978341495168734,-4257.830472
43.08616821449972,0.44027671436000426,73.05,0.2674405889258893,45.66,0.8370491393906772,0.9104086193961789,0.13077768417352648,0.00021009411356396853,0.8689398112685035,0.00007241044440605519,-4237.349231
42.88606889297487,0.44630405089975367,73.05,0.2538714019544574,45.66,0.836306846191714,0.9132760622539757,0.08545780086300445,0.0006980193174490203,0.9137148068272436,0.00012937299230296654,-4240.506154
44.617165594640724,0.46013972039380835,73.05,0.3444973888140421,45.66,0.9999999958113883,0.9659845148919828,0.025557210224001786,0.0003147093362534848,0.9740274634399905,0.00010061699975411282,-4316.376302
25.269274935727566,0.2743782930823208,73.05,0.000001,45.66,0.45658520856072954,0.9250916004606646,0.07418146286536458,0.00141718554340294,0.924240471006226,0.0001608805850064411,-4272.140349
42.84117450712101,0.44742906617022615,73.05,0.25135782371728455,45.66,0.8365662563277366,0.9151115121320087,0.08545780086300445,0.0006980193174490203,0.9137148068272436,0.00012937299230296654,-4242.207402
43.03925870615815,0.44120249852001303,73.05,0.2647926623028607,45.66,0.8361750537401577,0.9101242027961816,0.13077768417352648,0.00021009411356396853,0.8689398112685035,0.00007241044440605519,-4237.159028
43.7588980634738,0.4378161032911522,73.05,0.29774582400291966,45.66,0.8669354565710137,0.9277726594880805,0.021219138835368044,0.0008640544525755765,0.977794596332844,0.0001222103792123709,-4254.5749
44.73845218078937,0.4653551421017424,73.05,0.35109665813604385,45.66,0.9999976074694653,0.9954939494520247,0.03551447596742603,0.000881967380352883,0.9635327847013074,0.00007077195091374338,-4326.141036
26.421415603978616,0.30520330526743955,73.05,0.059299800556534686,45.66,0.5362706008984023,0.956426202061193,0.1001139551120254,0.0015269481388934967,0.8983214375568234,0.00003765919225765004,-4291.244768
37.6277964003745,0.15795233114073898,73.05,0.10584853984404594,45.66,0.5446792974186678,1.3011364895669506,0.45564010808913463,0.00038074802040567057,0.5438758419923202,0.00010330189813962702,-4637.858129
72.40675336036665,0.5218529287911282,73.05,0.388282055231559,45.66,0.9999997557379191,0.989741122753178,0.08525084773542232,0.0004877857003720613,0.9141888054887575,0.00007256107544806255,-5170.405016
