R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,R_0,I_0,LogLik
24.452783901436394,0.2547250065689163,73.05,1.7209156255144633e-8,45.66,0.3218772985628534,1.3888622052955262,0.0528564453125,0.00000764,0.7859619140625,0.0000828,-4273.394598
25.145733110698842,0.2663889740553225,73.05,0.02083658568170951,45.66,0.4582123804008124,0.9330412729296854,0.0652587890625,0.0000749,0.7762939453125,0.0000962,-4249.089179
26.467589950350117,0.29067842298359253,73.05,0.03668916280059891,45.66,0.48812733281594634,1.033916784095492,0.044287109375,0.0000238,0.034716796875,0.00000659,-4268.912745
26.9967850457134,0.2874906770181599,73.05,0.04779113861515333,45.66,0.4993447474530967,0.9197250083255846,0.0406494140625,0.000023,0.8009033203125,0.0000231,-4248.428968
36.62400913209519,0.44403908437040934,73.05,0.09222820433003934,45.66,0.5579087640116929,0.9175053068875213,0.017724609375,0.0000597,0.498779296875,0.00000503,-4249.017373
30.28440368836916,0.31826809661813127,73.05,0.09143819160301969,45.66,0.557917899865962,0.9235000133859628,0.027294921875,0.0000896,0.816943359375,0.00000913,-4246.231533
31.36352601467787,0.3256676261740892,73.05,0.10763946211306141,45.66,0.5811017391349262,0.9056359075655963,0.0796142578125,0.0000133,0.1900634765625,0.0000361,-4233.342978
43.325381039013514,0.4434692803118939,73.05,0.26828064435800875,45.66,0.7836843309193159,1.015776963351737,0.094580078125,0.0000256,0.680712890625,0.0000704,-4238.512544
43.30469820949578,0.44293405427271504,73.05,0.2678713761342727,45.66,0.7428422924816555,1.0975937213074696,0.083056640625,0.0000524,0.837158203125,0.00000532,-4242.165805
37.917603643304375,0.3917396094079663,73.05,0.19623551930596517,45.66,0.7163655688779078,0.9153740444391497,0.028369140625,0.0000883,0.598095703125,0.0000319,-4238.146388
43.560460988038386,0.445750846685753,73.05,0.27143632618403685,45.66,0.7996694317689843,0.9953197946311992,0.0835205078125,0.0000531,0.6049072265625,0.00000564,-4237.743914
42.96411109661162,0.44057873396313924,73.05,0.2636737144322661,45.66,0.8341905590769353,0.909609333896729,0.0020751953125,0.0000865,0.0054931640625,0.0000867,-4236.79915
52.25210855441968,0.5211834837345842,73.05,0.3861414430129528,45.66,0.9999998597651286,0.9724504465523738,0.0608642578125,0.0000196,0.8088134765625,0.0000674,-4248.738159
49.62090916570885,0.5005045154551518,73.05,0.3513006682374602,45.66,0.9912021778075026,0.9312797662194194,0.0177978515625,0.0000923,0.7007080078125,0.0000264,-4239.698329
52.31157327792399,0.5220159276784527,73.05,0.3866953778673609,45.66,0.9999999866145075,0.9863206374684309,0.0343017578125,0.0000274,0.4010009765625,1.71e-7,-4248.912713
24.45276190225421,0.254723046333359,73.05,1.3423084695992202e-8,45.66,0.3218610294689645,1.3888622052955262,0.0528564453125,0.00000764,0.7859619140625,0.0000828,-4273.394598
25.14539469493043,0.266382868157703,73.05,0.020828341684956463,45.66,0.4582143208060915,0.9330412729296854,0.0652587890625,0.0000749,0.7762939453125,0.0000962,-4249.089179
26.467652658025052,0.29067466060027947,73.05,0.03669283790938766,45.66,0.48812833950097173,1.033916784095492,0.044287109375,0.0000238,0.034716796875,0.00000659,-4268.912745
26.996715414355084,0.2874912434313687,73.05,0.047787918190418506,45.66,0.4993470714553323,0.9197250083255846,0.0406494140625,0.000023,0.8009033203125,0.0000231,-4248.428968
36.684094907530685,0.4427867665831774,73.05,0.09443898542417034,45.66,0.5596617642044545,0.9175053068875213,0.017724609375,0.0000597,0.498779296875,0.00000503,-4249.002598
30.284092130443064,0.31825976373064263,73.05,0.09143356101164185,45.66,0.5579129591703124,0.9235000133859628,0.027294921875,0.0000896,0.816943359375,0.00000913,-4246.231533
31.36336632977674,0.3256606091162189,73.05,0.10763405823616687,45.66,0.5810792813092777,0.9056359075655963,0.0796142578125,0.0000133,0.1900634765625,0.0000361,-4233.342979
43.325288067624435,0.44346731372764797,73.05,0.26827560037502934,45.66,0.7836576133055924,1.015776963351737,0.094580078125,0.0000256,0.680712890625,0.0000704,-4238.512544
