R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,R_0,I_0,LogLik
47.770279645644976,0.13373758593794904,73.05,9.069971949637428e-8,45.66,0.4431738585825697,1.290969536252971,0.2680590837036627,0.01117345948147559,0.7095681627449896,0.011199294069872067,-4619.137104
52.249039923648,0.4971145965635821,73.05,0.00011698385799879305,45.66,0.999999726591909,1.4227577797330653,0.024766550670045424,0.00012843980740134304,0.9750682726762326,0.00003673684632064417,-4860.656142
71.48799841368346,0.5217504913193414,73.05,0.3780932103046921,45.66,0.999437161103367,0.9862374388052872,0.07879478499194296,0.00006294071343458901,0.9211418814894401,3.9280518238374894e-7,-5170.320441
20.420768018965187,0.3135084454530681,73.05,5.2819451672719934e-15,45.66,0.4591818993220412,1.03184005607329,0.07752992893560655,0.00008898405503227201,0.9222667977424172,0.00011428926694398619,-4381.406692
18.918740273986955,0.30562573952731825,73.05,0.000009476084253424989,45.66,0.4645404540479881,1.14868450663408,0.06300618774279024,0.000009107068617818668,0.9368860055444093,0.0000986996441826421,-4476.050503
26.997479146962664,0.2875043511332211,73.05,0.047802100587122906,45.66,0.49938046819470766,0.9196738315300209,0.048300226191125416,0.00002732893518927053,0.9516449971170386,0.000027447756646615185,-4248.428969
21.64481197155348,0.3515762162374413,73.05,0.009272132929485585,45.66,0.5302510858124372,1.0277408687115324,0.032327046559988165,0.00010611876396055592,0.9675560214582504,0.00001081321780089147,-4377.554522
21.455500932400405,0.31772947325023676,73.05,0.10823674031534852,45.66,0.58318912664704,0.9057417346490069,0.295165920169577,0.00004930909168934073,0.704650931775577,0.00013383896315678198,-5035.53922
26.601296152008796,0.5210507040125807,73.05,0.00000911,45.66,0.542341983081398,0.917505306887521,0.03431220583516408,0.00011557031497960985,0.9655624865184603,0.000009737331396104482,-9824.627489
25.280809235985323,0.3080096094475913,73.05,0.042094569142831044,45.66,0.5045164061947068,0.9463452255966598,0.045275802395818035,0.0001409226103954544,0.9545323641073583,0.000050910886428255896,-4298.186618
42.965141216850085,0.44056921403403293,73.05,0.26367039839962736,45.66,0.8318981577077716,0.913028796062969,0.2680590837036627,0.01117345948147559,0.7095681627449896,0.011199294069872067,-4236.802052
38.60863328672715,0.49270039382708125,73.05,0.25619793422241816,45.66,0.9999660883795702,1.0796416358568655,0.024766550670045424,0.00012843980740134304,0.9750682726762326,0.00003673684632064417,-4364.482004
42.87863541836007,0.4392445644261722,73.05,0.26246240650116465,45.66,0.7907050531284162,0.9821662720397355,0.07879478499194296,0.00006294071343458901,0.9211418814894401,3.9280518238374894e-7,-4237.118333
93.05511896252106,0.2401487638545922,73.05,0.00011195128308533528,45.66,0.4970233930601726,0.866756076250311,0.07752992893560655,0.00008898405503227201,0.9222667977424172,0.00011428926694398619,-4323.403979
36.01126520557291,0.14999782943323187,73.05,6.52996741220429e-8,45.66,0.45116635943082345,1.2871463776412262,0.06300618774279024,0.000009107068617818668,0.9368860055444093,0.0000986996441826421,-4633.567183
35.94626335918705,0.15885323732211937,73.05,0.012631092815631146,45.66,0.4967654725299288,1.2039965386686171,0.048300226191125416,0.00002732893518927053,0.9516449971170386,0.000027447756646615185,-4636.692967
35.065032000085516,0.15788233006627533,73.05,1.4597881252965105e-26,45.66,0.4512488128287717,1.2947119480362255,0.032327046559988165,0.00010611876396055592,0.9675560214582504,0.00001081321780089147,-4637.003323
37.54637807107684,0.13020693612244363,73.05,2.8814029817562588e-8,45.66,0.4470395603700856,1.2800763083365596,0.295165920169577,0.00004930909168934073,0.704650931775577,0.00013383896315678198,-4628.342811
35.49675700019297,0.5199986446345941,73.05,6.479592884598788e-14,45.66,0.5171128505334558,0.9714544203260758,0.03431220583516408,0.00011557031497960985,0.9655624865184603,0.000009737331396104482,-4270.023839
37.917591810179175,0.39173831775953405,73.05,0.19623741424794194,45.66,0.7164188602868367,0.9152882322407451,0.045275802395818035,0.0001409226103954544,0.9545323641073583,0.000050910886428255896,-4238.146387
144.62595300974016,0.36907825928692817,73.05,0.7801080264808934,45.66,0.7594981445976493,0.8289186188342182,0.2680590837036627,0.01117345948147559,0.7095681627449896,0.011199294069872067,-4291.023981
53.47167755633478,0.5463966106477444,73.05,5.032408064141477e-7,45.66,1,1.4254630113264457,0.024766550670045424,0.00012843980740134304,0.9750682726762326,0.00003673684632064417,-4922.323081
