R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,R_0,I_0,LogLik
97.87132491323118,0.22658074235910297,73.05,0.03263743894776022,45.66,0.36790829157404087,1.174890496481733,0.096337890625,0.0000407,0.281689453125,0.0000889,-4349.796579
24.959565966307327,0.2608744737830924,73.05,3.10319681771458e-8,45.66,0.3964792174537625,1.1044539416882018,0.017724609375,0.000059716796875,0.498779296875,0.000005029296875,-4316.21127
102.2789260400381,0.24260043830825945,73.05,0.09280351269100537,45.66,0.42812011048483717,1.0401588701922948,0.063916015625,0.0000168,0.088330078125,0.00000337,-4334.285612
104.33837059187752,0.2470832534593357,73.05,0.1205952138505982,45.66,0.44230827557729196,0.9904921646786436,0.028662109375,0.000058154296875,0.231591796875,0.000034716796875,-4331.602174
108.9338094553064,0.261146261254414,73.05,0.18640555323374086,45.66,0.4650130513691359,0.9985814855063255,0.0097900390625,0.0000210205078125,0.1364501953125,0.0000266357421875,-4326.675487
111.43578958457543,0.26842880398682517,73.05,0.22100240952809325,45.66,0.47834427200967283,0.9785442312360259,0.095849609375,0.000031591796875,0.808154296875,0.000039404296875,-4324.283404
30.227029903689782,0.3598283853371998,73.05,0.027728576180657688,45.66,0.5002661038807825,0.94440068052273,0.027294921875,0.000089599609375,0.816943359375,0.000009130859375,-4307.449707
121.3489491461296,0.29682228308500547,73.05,0.36146754509922574,45.66,0.5235033216037327,0.9827519676183761,0.077490234375,0.000031982421875,0.221044921875,0.000033544921875,-4317.698381
121.31724820071055,0.2984575899203817,73.05,0.35613140126481374,45.66,0.5466935015323581,0.9216969633889993,0.060595703125,0.0000276,0.606884765625,0.0000887,-4315.067181
124.8400040719855,0.30650638182370243,73.05,0.4080674564648053,45.66,0.5613463350605931,0.9233230236821024,0.020263671875,0.000096630859375,0.823974609375,0.000098974609375,-4313.626785
128.825440243676,0.3172562885314173,73.05,0.4638562788681026,45.66,0.5895875088149853,0.9052731681560249,0.0236572265625,0.0000012939453125,0.5706298828125,0.0000612060546875,-4311.540775
131.83673604154322,0.32419876522936536,73.05,0.5071935102323096,45.66,0.6078246146495305,0.8940548271384471,0.0054931640625,0.0000471923828125,0.4001220703125,0.0000879638671875,-4310.603127
31.278377420613097,0.31867587159252647,73.05,0.10490638780815244,45.66,0.6259155138682536,0.917391688687021,0.0796142578125,0.0000133056640625,0.1900634765625,0.0000361083984375,-4305.730593
135.76066004373948,0.3357082448485848,73.05,0.5601426463364635,45.66,0.6460689335623041,0.8631030507630714,0.047509765625,0.0000676,0.165673828125,0.0000932,-4309.462976
138.16276002081725,0.34262462020338424,73.05,0.5925093448171699,45.66,0.6634233373281435,0.8558327656036535,0.0449462890625,0.0000764892578125,0.7903564453125,0.0000446044921875,-4309.337718
140.05887433838257,0.3461491291657513,73.05,0.6196174445941123,45.66,0.6752176464579907,0.8498240154713101,0.096630859375,0.000012060546875,0.660498046875,0.000091748046875,-4309.37793
141.95320033760072,0.35090468620426657,73.05,0.6464413174146009,45.66,0.6961157565276618,0.8331590296380743,0.039013671875,0.000090380859375,0.205224609375,0.000005224609375,-4309.690199
144.96461978836498,0.3582557697076586,73.05,0.6908695296021843,45.66,0.7159912195414332,0.8324457456738109,0.036572265625,0.0000879,0.573486328125,0.0000479,-4310.266122
