R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,I_0,R_0,LogLik
31.2366185962548,0.324398406443701,73.05,0.105848539844046,45.66,0.578499905361443,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.2366698742268,0.324398406443701,73.05,0.105850808223635,45.66,0.578477326949592,0.905878189705366,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.2367498381824,0.324398754047876,73.05,0.10585543853203,45.66,0.578499905361443,0.905858519401491,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.2366402281893,0.324398045471715,73.05,0.105849887990794,45.66,0.578499905361443,0.905851627963726,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.2365834560564,0.324394954891267,73.05,0.105848604356576,45.66,0.578478131944333,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.2367114964697,0.324398748337795,73.05,0.105853005728466,45.66,0.578488482649157,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.2366709043281,0.324397145090991,73.05,0.10585198982482,45.66,0.578479932064173,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.2366671381526,0.324395947653757,73.05,0.105851999885101,45.66,0.578488865253607,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.2366812463989,0.324395826233423,73.05,0.105853207339211,45.66,0.578477940307978,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.236618596254797,0.3243984064437009,73.05,0.10584853984404599,45.66,0.578499905361443,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.23666987422685,0.32439840644370094,73.05,0.10585080822363495,45.66,0.5784773269495918,0.9058781897053662,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.236618596254797,0.3243984064437009,73.05,0.10584853984404599,45.66,0.578499905361443,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.236640228189327,0.3243980454717147,73.05,0.10584988799079394,45.66,0.578499905361443,0.9058516279637263,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.236618596254797,0.3243984064437009,73.05,0.10584853984404599,45.66,0.578499905361443,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.236749838182362,0.3243987540478761,73.05,0.10585543853203006,45.66,0.578499905361443,0.9058585194014908,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.2365795012989,0.324397296336008,73.05,0.105847139403821,45.66,0.578477639912538,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.236646192825,0.32439845503644,73.05,0.105849699340454,45.66,0.578479755421235,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.2366185962548,0.324398406443701,73.05,0.105848539844046,45.66,0.578499905361443,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
