R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,I_0,R_0,LogLik
28.699299622230903,0.36133137128931053,73.05,2.6400089674816306e-8,45.66,0.3621355638027808,1.1242166907018576,0.28537313912178613,0.001188025261711909,0.7134328478044654,0.00000598781203656864,-4243.85007
28.48194368747386,0.3553326481781758,73.05,7.759308058991448e-7,45.66,0.4502215130237619,0.8952067859504359,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7,-4235.514309
28.70830672813672,0.3616250831685847,73.05,0.00015221859871765247,45.66,0.3411480823965054,0.9967042883515667,0.28537313912178613,0.001188025261711909,0.7134328478044654,0.00000598781203656864,-4269.496735
28.483621630730802,0.3554688788096041,73.05,0.0000016051687066863522,45.66,0.4338861497614293,0.9262074041955022,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7,-4235.102067
28.48400821450088,0.35550021274063104,73.05,2.2582126814023217e-7,45.66,0.4283703214645044,0.9376069956511663,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7,-4235.15486
28.48602029124333,0.3556266121749697,73.05,5.415140428865283e-7,45.66,0.38395847900936186,1.0486368401829997,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7,-4239.153126
28.48494901115177,0.35554191907239296,73.05,0.000008040063388818452,45.66,0.4075796624625487,0.9847161729336964,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7,-4236.236987
28.478912769715986,0.3550486738571096,73.05,0.00001223442746465804,45.66,0.4731873349592018,0.8579888213289766,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7,-4237.504814
42.223868464186836,0.43344729608502375,73.05,0.2538705692609137,45.66,0.815857625107452,0.909977081265204,0.085457800863005,0.000698019317449,0.000129372992303,0.913714806827243,-4236.462854
31.236618596254797,0.3243984064437009,73.05,0.10584853984404599,45.66,0.578499905361443,0.905881549717131,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.530926
31.304369720348376,0.3279639709331128,73.05,0.107793861200051,45.66,0.632696826743107,0.8432747966313683,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4235.860744
31.335878134356257,0.3297279232960735,73.05,0.10860754842392206,45.66,0.658800397473986,0.8188198529287376,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4238.591876
29.59921288055828,0.3055389691881146,73.05,0.08106561903784301,45.66,0.5022978910683777,0.9768567210167376,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7,-4237.829334
31.281711927488388,0.32672764265956533,73.05,0.10717617932890072,45.66,0.6140893066619434,0.8628538958444576,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4234.541995
38.6288365277929,0.3983459311914984,73.05,0.2056662114623145,45.66,0.7122161946227128,0.9384844419154589,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4238.415139
31.28901595834419,0.3271269620187104,73.05,0.1073771406167085,45.66,0.6202301997285629,0.8561213044152496,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4234.91823
38.59949814565168,0.3975097439335824,73.05,0.20510857869578028,45.66,0.6912700216953228,0.9637213485696665,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4239.098437
31.25915299338156,0.3255348222217944,73.05,0.10653158168301143,45.66,0.5960290309938001,0.8837096485916596,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.777609
31.343955183973186,0.3301827526472851,73.05,0.10880949665404022,45.66,0.6653884014487259,0.8131449524050094,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4239.438802
43.203980127656436,0.44276784636600985,73.05,0.26687966534235213,45.66,0.8397282153728775,0.9088578265279075,0.130777684173526,0.000210094113564,0.0000724104444060552,0.868939811268504,-4236.2871
42.2263399797841,0.4336616976359193,73.05,0.2539116696489832,45.66,0.8240162013585265,0.9020303572319783,0.085457800863005,0.000698019317449,0.000129372992303,0.913714806827243,-4236.491649
28.48307752364699,0.35541305303899956,73.05,0.000005819066476912682,45.66,0.4382250112590436,0.9177388616056864,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7,-4235.129308
42.218599847103775,0.4330392263651273,73.05,0.2537735128082195,45.66,0.7997820067713479,0.9263270668670054,0.085457800863005,0.000698019317449,0.000129372992303,0.913714806827243,-4236.575129
43.20429035829923,0.4429596079174804,73.05,0.26688742355881223,45.66,0.8481254975266063,0.9008155047931847,0.130777684173526,0.000210094113564,0.0000724104444060552,0.868939811268504,-4236.316299
38.648378332559176,0.39891912708672467,73.05,0.2060237870645204,45.66,0.7265317401346294,0.9224980340482164,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4238.206
47.996585570963,0.48426343156645796,73.05,0.33010237515169694,45.66,0.9169841450048866,0.9457654877251097,0.021219138835368,0.000864054452576,0.000122210379212,0.977794596332844,-4237.505515
38.61891151631226,0.398065515147902,73.05,0.2054860594490907,45.66,0.7051645491313988,0.9467494452779773,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4238.594977
28.48372303868758,0.3554743013589158,73.05,8.371838690829494e-9,45.66,0.4295902472885439,0.9350834624911213,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7,-4235.134694
48.11564056010752,0.486313316421957,73.05,0.3317344406476298,45.66,0.9447696815826796,0.9231375030516397,0.021219138835368,0.000864054452576,0.000122210379212,0.977794596332844,-4236.912699
38.63860943610284,0.39863386322854627,73.05,0.205849000438848,45.66,0.71933835656894,0.9304657842242869,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4238.285031
48.1941934702254,0.4876819153473561,73.05,0.3328057884289113,45.66,0.9637595521824914,0.9087133289396448,0.021219138835368,0.000864054452576,0.000122210379212,0.977794596332844,-4236.743155
31.206296812994868,0.3229551290360575,73.05,0.10487406334808158,45.66,0.5562762242730566,0.9367231395273884,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.928668
28.48110654348358,0.3552565393184377,73.05,8.11010732421958e-7,45.66,0.45472372815399953,0.8875284977682927,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7,-4235.776008
31.19066152693915,0.3222489763178953,73.05,0.10434615023065041,45.66,0.5453153850338757,0.9531369362638652,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4234.418757
38.60915995385582,0.3977886683896084,73.05,0.20529296259400717,45.66,0.698182721912276,0.9551555918144136,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4238.823195
31.156524220853523,0.32084547424851995,73.05,0.10311859138122689,45.66,0.5237084176148397,0.9879833829536611,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4235.95146
31.17367963914432,0.3215326704804733,73.05,0.10374594466745177,45.66,0.534234956808898,0.9705760479028187,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4235.111213
28.699428779894237,0.3613344631943191,73.05,3.0812327268606224e-8,45.66,0.35500006254561395,1.149787564181545,0.28537313912178613,0.001188025261711909,0.7134328478044654,0.00000598781203656864,-4245.589705
31.234504735121448,0.3242883550487443,73.05,0.10578535252433337,45.66,0.5768264491452375,0.9080804830673911,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4233.533137
48.25656955624489,0.48877871215496405,73.05,0.3336496758519984,45.66,0.97899668516015,0.8977755247745255,0.021219138835368,0.000864054452576,0.000122210379212,0.977794596332844,-4236.743349
28.48149458885111,0.35527873043112823,73.05,6.153477279416026e-8,45.66,0.4457638742809524,0.9035573333612338,0.09877082784859367,0.0010002542265960355,0.9002288039364318,1.139883785817008e-7,-4235.318113
28.70647594059835,0.36149218627650775,73.05,0.00011101957987055317,45.66,0.33442611743604095,0.996683800740862,0.28537313912178613,0.001188025261711909,0.7134328478044654,0.00000598781203656864,-4277.098143
