R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,R_0,I_0,LogLik
23.294517881580532,0.2538186217253776,73.05,1.1725005569522604e-35,45.66,0.43628752204903104,0.9179253632694202,0.07418146286536459,0.0014171855434029401,0.9242404710062261,0.00016088058500644112,-4256.105746
25.649473752878325,0.2809629323545172,73.05,3.549001113865758e-9,45.66,0.44168710377507575,0.9570320391591304,0.7514124398452763,0.0016613113744470003,0.24667956772091823,0.00024668105935851594,-4267.222051
27.929777689541893,0.29205753393139466,73.05,0.059299800556534686,45.66,0.5125784726390304,0.914294492597816,0.10011395511202541,0.001526948138893497,0.8983214375568235,0.000037659192257650047,-4240.658057
31.236618596254768,0.32439840644370105,73.05,0.10584853984404594,45.66,0.5784999053614432,0.905881549717131,0.45564010808913463,0.00038074802040567057,0.5438758419923202,0.00010330189813962702,-4233.530926
30.42492110991609,0.3309396678125691,73.05,0.06109337206894138,45.66,0.49332182490858084,0.9288536305354774,0.7169946408743868,0.0019248974096241803,0.2810271166822982,0.00005334503369088094,-4240.889736
38.658448476578,0.39920594465818765,73.05,0.20620577492030265,45.66,0.7338153413096553,0.914685180761537,0.04815292755154567,0.0006335203596865366,0.9510875718351381,0.0001259802536296796,-4238.179391
41.07696305110992,0.421836393598237,73.05,0.2389396344986257,45.66,0.7865326378403339,0.9112485708988222,0.06247213742670769,0.00006512262625984492,0.9373229565320808,0.00013978341495168734,-4236.508607
43.20578264233865,0.44266184108425605,73.05,0.26698091906225163,45.66,0.8393911167234269,0.9088985607955777,0.13077768417352648,0.00021009411356396853,0.8689398112685035,0.00007241044440605519,-4236.287719
44.47351276990982,0.45862418125089777,73.05,0.2852034166636309,45.66,1,0.8086212568431618,0.005199596892640365,0.001718986732706905,0.993019014556457,0.00006240181819570696,-4237.382353
49.105280962068036,0.48940836463816617,73.05,0.3469838380240909,45.66,0.97219432908646,0.9135854174388526,0.03551447596742603,0.000881967380352883,0.9635327847013074,0.00007077195091374338,-4241.343928
49.10544487483139,0.49530196766169604,73.05,0.3450530898733326,45.66,0.9925868022904616,0.9052615466739682,0.02555721022400179,0.00031470933625348484,0.9740274634399906,0.00010061699975411283,-4238.522244
52.40417444412706,0.5233898049258906,73.05,0.3882747647975511,45.66,0.9999999042822013,0.9898478740855241,0.08525084773542234,0.00048778570037206136,0.9141888054887576,0.00007256107544806256,-4248.842638
23.252515583914814,0.2513055660647303,73.05,4.383922838091268e-33,45.66,0.4335509048014137,0.9190657074123755,0.07418146286536459,0.0014171855434029401,0.9242404710062261,0.00016088058500644112,-4256.235625
25.64946443379462,0.27818112114308635,73.05,3.411236122883694e-8,45.66,0.4406593585396193,0.9614066192908047,0.7514124398452763,0.0016613113744470003,0.24667956772091823,0.00024668105935851594,-4267.744619
27.841010042315176,0.2891658751795987,73.05,0.057375305575937785,45.66,0.5072994898308254,0.9164881133013356,0.10011395511202541,0.001526948138893497,0.8983214375568235,0.000037659192257650047,-4240.781195
31.188461575732575,0.32118654103336736,73.05,0.10489821163613706,45.66,0.5752864865141767,0.9017227728768112,0.45564010808913463,0.00038074802040567057,0.5438758419923202,0.00010330189813962702,-4233.786336
30.488857394501068,0.32766303743818725,73.05,0.06595840601414413,45.66,0.499001840360807,0.9280689930473447,0.7169946408743868,0.0019248974096241803,0.2810271166822982,0.00005334503369088094,-4240.953929
38.60121577636575,0.39525341055266106,73.05,0.20662883046836278,45.66,0.7208021666724954,0.9169222099429156,0.04815292755154567,0.0006335203596865366,0.9510875718351381,0.0001259802536296796,-4238.80451
41.081729710470974,0.4176597956418188,73.05,0.24129436677339774,45.66,0.7729735282043237,0.9138200555283638,0.06247213742670769,0.00006512262625984492,0.9373229565320808,0.00013978341495168734,-4237.65339
43.27546827940389,0.43827905057847133,73.05,0.2709365523281175,45.66,0.8258489253781437,0.9118160451680482,0.13077768417352648,0.00021009411356396853,0.8689398112685035,0.00007241044440605519,-4237.406892
44.47351276990982,0.4540833477731661,73.05,0.2852034166636309,45.66,1,0.800078152587458,0.005199596892640365,0.001718986732706905,0.993019014556457,0.00006240181819570696,-4250.684916
48.864571703262335,0.4845627372655111,73.05,0.34439656135375535,45.66,0.9561290182031913,0.9186018832131283,0.03551447596742603,0.000881967380352883,0.9635327847013074,0.00007077195091374338,-4243.177429
48.85521170873561,0.49039798778385746,73.05,0.3424557659890965,45.66,0.9762340424345034,0.9086245488132139,0.02555721022400179,0.00031470933625348484,0.9740274634399906,0.00010061699975411283,-4239.032479
52.18679773292477,0.5182077276493966,73.05,0.38683271840138933,45.66,0.9999999616914889,0.9764437381435366,0.08525084773542234,0.00048778570037206136,0.9141888054887576,0.00007256107544806256,-4249.309447
23.336864272482643,0.2563568079426314,73.05,3.816333681669147e-37,45.66,0.43912147006213753,0.9171162411871048,0.07418146286536459,0.0014171855434029401,0.9242404710062261,0.00016088058500644112,-4256.23669
25.650328487911015,0.28377256167806236,73.05,4.719335473091954e-9,45.66,0.4428975721665418,0.9540746549102832,0.7514124398452763,0.0016613113744470003,0.24667956772091823,0.00024668105935851594,-4267.758365
28.018055333275793,0.2949781092707086,73.05,0.06116314966292414,45.66,0.5177723638723684,0.9123203347817603,0.10011395511202541,0.001526948138893497,0.8983214375568235,0.000037659192257650047,-4240.781408
31.286932542183454,0.32764239050813804,73.05,0.10683275232720775,45.66,0.5844870744231841,0.9037053376417283,0.45564010808913463,0.00038074802040567057,0.5438758419923202,0.00010330189813962702,-4233.770549
30.371250901005247,0.3342490644906948,73.05,0.05675296485485259,45.66,0.4886619421067704,0.9293623204172272,0.7169946408743868,0.0019248974096241803,0.2810271166822982,0.00005334503369088094,-4240.752223
38.68811062054761,0.4031980041047695,73.05,0.20503435587851315,45.66,0.7465352786492959,0.9139385966684439,0.04815292755154567,0.0006335203596865366,0.9510875718351381,0.0001259802536296796,-4238.858343
41.049458561604794,0.42605475753421934,73.05,0.2357959868147216,45.66,0.8000541654031507,0.9107698117060378,0.06247213742670769,0.00006512262625984492,0.9373229565320808,0.00013978341495168734,-4237.227822
43.117015097989295,0.4470884594950986,73.05,0.2624643414110497,45.66,0.8531236811449674,0.9081263737813977,0.13077768417352648,0.00021009411356396853,0.8689398112685035,0.00007241044440605519,-4237.330905
44.535187016745375,0.46321042306340676,73.05,0.28299276152252933,45.66,1,0.8083072810489798,0.005199596892640365,0.001718986732706905,0.993019014556457,0.00006240181819570696,-4238.051281
49.33733175402021,0.49430244828454784,73.05,0.3492807071684578,45.66,0.9885711951189003,0.9091951786666199,0.03551447596742603,0.000881967380352883,0.9635327847013074,0.00007077195091374338,-4240.06576
49.34167633375323,0.500254987338313,73.05,0.34716082753974176,45.66,0.9999995834554621,0.9107747382488227,0.02555721022400179,0.00031470933625348484,0.9740274634399906,0.00010061699975411283,-4238.636959
52.60725827359109,0.5286237029751495,73.05,0.3892766052963474,45.66,0.9999999527536374,1.005077008970618,0.08525084773542234,0.00048778570037206136,0.9141888054887576,0.00007256107544806256,-4249.348939
23.21089482178831,0.24881739214329734,73.05,2.412132985082778e-43,45.66,0.43094508489363287,0.9204386894716918,0.07418146286536459,0.0014171855434029401,0.9242404710062261,0.00016088058500644112,-4256.623634
25.651390661282,0.2754268526169172,73.05,0.00006238086816074073,45.66,0.4397887062796456,0.9673641354960872,0.7514124398452763,0.0016613113744470003,0.24667956772091823,0.00024668105935851594,-4269.373047
27.75104852204812,0.28630284671247397,73.05,0.05536506560021202,45.66,0.5017957982114819,0.9191211469349994,0.10011395511202541,0.001526948138893497,0.8983214375568235,0.000037659192257650047,-4241.154362
31.143435119936587,0.31800647627066075,73.05,0.10404409680594412,45.66,0.5715541928984917,0.8997659470197933,0.45564010808913463,0.00038074802040567057,0.5438758419923202,0.00010330189813962702,-4234.553105
31.181928395491177,0.32441884894870027,73.05,0.10514795535669813,45.66,0.5790421840900218,0.9043502474214467,0.7169946408743868,0.0019248974096241803,0.2810271166822982,0.00005334503369088094,-4233.640237
38.515253363506126,0.39134001044817923,73.05,0.206256547361764,45.66,0.7074539598852538,0.920308399058085,0.04815292755154567,0.0006335203596865366,0.9510875718351381,0.0001259802536296796,-4240.574352
41.06303903859224,0.41352455014041467,73.05,0.24288757759725446,45.66,0.7594081188677901,0.9182479631026688,0.06247213742670769,0.00006512262625984492,0.9373229565320808,0.00013978341495168734,-4240.496311
43.32570401422818,0.4339396540380904,73.05,0.27432480224485883,45.66,0.8126363036377577,0.9165766303234689,0.13077768417352648,0.00021009411356396853,0.8689398112685035,0.00007241044440605519,-4240.590588
44.47351276990982,0.4495874730427387,73.05,0.2852034166636309,45.66,1,0.800078152587458,0.005199596892640365,0.001718986732706905,0.993019014556457,0.00006240181819570696,-4284.96521
48.6149778455018,0.4797650864014961,73.05,0.34152544049481603,45.66,0.9404441682948064,0.924221822114102,0.03551447596742603,0.000881967380352883,0.9635327847013074,0.00007077195091374338,-4245.498141
48.59369290928639,0.4855425621622351,73.05,0.3395167373249147,45.66,0.9551459168183348,0.9196341201873696,0.02555721022400179,0.00031470933625348484,0.9740274634399906,0.00010061699975411283,-4240.078107
51.961582278201554,0.5130769580687095,73.05,0.38541329664012913,45.66,0.9986782022960018,0.9849941649669262,0.08525084773542234,0.00048778570037206136,0.9141888054887576,0.00007256107544806256,-4250.865368
23.37966374221759,0.2589203760220577,73.05,1.7721637971604524e-36,45.66,0.4420670133941149,0.9166064910763758,0.07418146286536459,0.0014171855434029401,0.9242404710062261,0.00016088058500644112,-4256.630481
25.652033522298037,0.286610287294843,73.05,1.2127525481870455e-9,45.66,0.4442493306787425,0.9525155402649141,0.7514124398452763,0.0016613113744470003,0.24667956772091823,0.00024668105935851594,-4269.29808
28.106458069035035,0.2979278903634157,73.05,0.06299175570742388,45.66,0.5228700891271977,0.9106932222319819,0.10011395511202541,0.001526948138893497,0.8983214375568235,0.000037659192257650047,-4241.148783
